id,user_id,type,date,duration,length
28830,13491,call,2024-05-10 10:54:27.621690542,10.7,
28831,12626,text,2024-05-10 11:00:58.591464786,,72.0
28832,12923,text,2024-05-10 11:07:29.561239030,,63.0
28833,11335,call,2024-05-10 11:14:00.531013274,16.84,
28834,10593,call,2024-05-10 11:20:31.500787518,07.09,
28835,10269,text,2024-05-10 11:27:02.470561764,,46.0
28836,10384,call,2024-05-10 11:33:33.440336008,04.08,
28837,12854,text,2024-05-10 11:40:04.410110252,,66.0
28838,10018,text,2024-05-10 11:46:35.379884496,,42.0
28839,12370,call,2024-05-10 11:53:06.349658740,2.73,
28840,10853,text,2024-05-10 11:59:37.319432984,,61.0
28841,12734,call,2024-05-10 12:06:08.289207230,12.05,
28842,12738,call,2024-05-10 12:12:39.258981474,9.41,
28843,11000,text,2024-05-10 12:19:10.228755718,,71.0
28844,12545,call,2024-05-10 12:25:41.198529962,2.42,
28845,10192,call,2024-05-10 12:32:12.168304206,2.82,
28846,10902,call,2024-05-10 12:38:43.138078452,18.49,
28847,10988,call,2024-05-10 12:45:14.107852696,10.2,
28848,13886,call,2024-05-10 12:51:45.077626940,5.49,
28849,11286,call,2024-05-10 12:58:16.047401184,1.85,
28850,11352,text,2024-05-10 13:04:47.017175428,,81.0
28851,12420,call,2024-05-10 13:11:17.986949672,6.14,
28852,11135,text,2024-05-10 13:17:48.956723918,,58.0
28853,11010,text,2024-05-10 13:24:19.926498162,,12.0
28854,13295,call,2024-05-10 13:30:50.896272406,1.89,
28855,13641,call,2024-05-10 13:37:21.866046650,1.91,
28856,11387,text,2024-05-10 13:43:52.835820894,,88.0
28857,13825,call,2024-05-10 13:50:23.805595140,5.4,
28858,10351,text,2024-05-10 13:56:54.775369384,,57.0
28859,13151,call,2024-05-10 14:03:25.745143628,3.3,
28860,11860,call,2024-05-10 14:09:56.714917872,2.75,
28861,10175,call,2024-05-10 14:16:27.684692116,1.75,
28862,10863,text,2024-05-10 14:22:58.654466360,,62.0
28863,10165,text,2024-05-10 14:29:29.624240606,,56.0
28864,10423,text,2024-05-10 14:36:00.594014850,,32.0
28865,10850,text,2024-05-10 14:42:31.563789094,,29.0
28866,12656,text,2024-05-10 14:49:02.533563338,,55.0
28867,12460,text,2024-05-10 14:55:33.503337582,,47.0
28868,13540,call,2024-05-10 15:02:04.473111826,8.81,
28869,11655,call,2024-05-10 15:08:35.442886072,3.91,
28870,12724,text,2024-05-10 15:15:06.412660316,,68.0
28871,10754,text,2024-05-10 15:21:37.382434560,,36.0
28872,11670,text,2024-05-10 15:28:08.352208804,,37.0
28873,11257,text,2024-05-10 15:34:39.321983048,,22.0
28874,13151,call,2024-05-10 15:41:10.291757294,6.67,
28875,12508,call,2024-05-10 15:47:41.261531538,06.02,
28876,13622,call,2024-05-10 15:54:12.231305782,1.95,
28877,11534,call,2024-05-10 16:00:43.201080026,10.08,
28878,13835,call,2024-05-10 16:07:14.170854270,5.42,
28879,12404,call,2024-05-10 16:13:45.140628514,1.23,
28880,10145,text,2024-05-10 16:20:16.110402760,,31.0
28881,12953,call,2024-05-10 16:26:47.080177004,8.79,
28882,10183,text,2024-05-10 16:33:18.049951248,,69.0
28883,11814,call,2024-05-10 16:39:49.019725492,14.93,
28884,10598,call,2024-05-10 16:46:19.989499736,0.25,
28885,13511,text,2024-05-10 16:52:50.959273980,,103.0
28886,10999,call,2024-05-10 16:59:21.929048226,0.93,
28887,12275,text,2024-05-10 17:05:52.898822470,,78.0
28888,13488,text,2024-05-10 17:12:23.868596714,,0.0
28889,12988,text,2024-05-10 17:18:54.838370958,,38.0
28890,13689,text,2024-05-10 17:25:25.808145202,,32.0
28891,11099,text,2024-05-10 17:31:56.777919448,,43.0
28892,11235,call,2024-05-10 17:38:27.747693692,0.53,
28893,11402,text,2024-05-10 17:44:58.717467936,,29.0
28894,11925,text,2024-05-10 17:51:29.687242180,,57.0
28895,10631,call,2024-05-10 17:58:00.657016424,0.66,
28896,11929,call,2024-05-10 18:04:31.626790668,0.27,
28897,11737,call,2024-05-10 18:11:02.596564914,3.21,
28898,11858,text,2024-05-10 18:17:33.566339158,,57.0
28899,11189,text,2024-05-10 18:24:04.536113402,,53.0
28900,13163,call,2024-05-10 18:30:35.505887646,5.52,
28901,10846,call,2024-05-10 18:37:06.475661890,1.58,
28902,13499,call,2024-05-10 18:43:37.445436136,0.01,
28903,13838,call,2024-05-10 18:50:08.415210380,3.87,
28904,11800,call,2024-05-10 18:56:39.384984624,0.26,
28905,10195,call,2024-05-10 19:03:10.354758868,8.5,
28906,11637,text,2024-05-10 19:09:41.324533112,,75.0
28907,11905,call,2024-05-10 19:16:12.294307356,0.64,
28908,12298,call,2024-05-10 19:22:43.264081602,15.25,
28909,10413,text,2024-05-10 19:29:14.233855846,,67.0
28910,10317,call,2024-05-10 19:35:45.203630090,04.09,
28911,10544,text,2024-05-10 19:42:16.173404334,,45.0
28912,12699,call,2024-05-10 19:48:47.143178578,01.05,
28913,12166,text,2024-05-10 19:55:18.112952822,,20.0
28914,12530,call,2024-05-10 20:01:49.082727068,6.7,
28915,10703,text,2024-05-10 20:08:20.052501312,,55.0
28916,11020,text,2024-05-10 20:14:51.022275556,,44.0
28917,10587,text,2024-05-10 20:21:21.992049800,,65.0
28918,12210,call,2024-05-10 20:27:52.961824044,11.63,
28919,13049,text,2024-05-10 20:34:23.931598290,,10.0
28920,10101,text,2024-05-10 20:40:54.901372534,,44.0
28921,10573,call,2024-05-10 20:47:25.871146778,1.13,
28922,10372,text,2024-05-10 20:53:56.840921022,120.0,53.0
28923,12704,call,2024-05-10 21:00:27.810695266,0.42,
28924,11313,call,2024-05-10 21:06:58.780469510,3.96,
28925,13154,text,2024-05-10 21:13:29.750243756,,34.0
28926,11468,text,2024-05-10 21:20:00.720018000,,15.0
28927,13155,text,2024-05-10 21:26:31.689792244,,71.0
28928,12521,text,2024-05-10 21:33:02.659566488,,26.0
28929,10061,text,2024-05-10 21:39:33.629340732,,31.0
28930,12661,text,2024-05-10 21:46:04.599114978,,93.0
28931,13817,text,2024-05-10 21:52:35.568889222,,40.0
28932,10094,call,2024-05-10 21:59:06.538663466,8.76,
28933,12313,call,2024-05-10 22:05:37.508437710,1.47,
28934,10433,text,2024-05-10 22:12:08.478211954,,10.0
28935,13190,text,2024-05-10 22:18:39.447986198,,0.0
28936,13399,text,2024-05-10 22:25:10.417760444,,41.0
28937,13891,text,2024-05-10 22:31:41.387534688,,58.0
28938,11926,call,2024-05-10 22:38:12.357308932,0.18,
28939,10937,text,2024-05-10 22:44:43.327083176,,65.0
28940,10312,call,2024-05-10 22:51:14.296857420,14.25,
28941,10672,call,2024-05-10 22:57:45.266631664,4.9,
28942,10238,text,2024-05-10 23:04:16.236405910,,50.0
28943,10745,call,2024-05-10 23:10:47.206180154,3.17,
28944,12786,text,2024-05-10 23:17:18.175954398,,50.0
28945,10950,call,2024-05-10 23:23:49.145728642,1.41,
28946,12824,text,2024-05-10 23:30:20.115502886,,47.0
28947,10172,text,2024-05-10 23:36:51.085277132,,0.0
28948,10805,text,2024-05-10 23:43:22.055051376,,20.0
28949,11170,text,2024-05-10 23:49:53.024825620,,61.0
28950,12527,call,2024-05-10 23:56:23.994599864,5.94,
28951,12401,text,2024-05-11 00:02:54.964374108,,50.0
28952,13883,call,2024-05-11 00:09:25.934148352,1.48,
28953,10317,text,2024-05-11 00:15:56.903922598,,65.0
28954,12794,text,2024-05-11 00:22:27.873696842,,56.0
28955,10908,text,2024-05-11 00:28:58.843471086,,36.0
28956,13797,call,2024-05-11 00:35:29.813245330,17.23,
28957,12850,call,2024-05-11 00:42:00.783019574,2.36,
28958,13120,call,2024-05-11 00:48:31.752793818,1.59,
28959,10808,call,2024-05-11 00:55:02.722568064,6.24,
28960,11590,text,2024-05-11 01:01:33.692342308,,15.0
28961,10718,call,2024-05-11 01:08:04.662116552,2.7,
28962,12446,call,2024-05-11 01:14:35.631890796,4.65,
28963,10355,text,2024-05-11 01:21:06.601665040,,48.0
28964,10095,text,2024-05-11 01:27:37.571439286,,66.0
28965,12189,text,2024-05-11 01:34:08.541213530,,30.0
28966,13549,call,2024-05-11 01:40:39.510987774,0.75,
28967,13514,call,2024-05-11 01:47:10.480762018,8.62,
28968,13757,call,2024-05-11 01:53:41.450536262,11.51,
28969,13149,text,2024-05-11 02:00:12.420310506,,25.0
28970,10539,text,2024-05-11 02:06:43.390084752,,75.0
28971,11722,text,2024-05-11 02:13:14.359858996,,33.0
28972,12033,text,2024-05-11 02:19:45.329633240,,54.0
28973,12658,text,2024-05-11 02:26:16.299407484,,92.0
28974,11957,call,,10.01,
28975,13623,call,2024-05-11 02:39:18.238955974,0.09,
28976,13762,call,2024-05-11 02:45:49.208730218,0.9,
28977,11505,text,2024-05-11 02:52:20.178504462,,71.0
28978,13652,text,2024-05-11 02:58:51.148278706,,68.0
28979,13031,text,2024-05-11 03:05:22.118052950,,76.0
28980,12184,call,2024-05-11 03:11:53.087827194,5.33,
28981,13978,call,2024-05-11 03:18:24.057601440,0.59,
28982,11903,call,2024-05-11 03:24:55.027375684,9.98,
28983,10275,text,2024-05-11 03:31:25.997149928,,43.0
28984,11313,call,2024-05-11 03:37:56.966924172,1.14,
28985,10742,text,2024-05-11 03:44:27.936698416,,64.0
28986,12116,call,2024-05-11 03:50:58.906472660,1.37,
28987,13192,text,2024-05-11 03:57:29.876246906,,82.0
28988,13232,text,2024-05-11 04:04:00.846021150,,65.0
28989,10155,text,2024-05-11 04:10:31.815795394,,30.0
28990,12228,text,2024-05-11 04:17:02.785569638,,50.0
28991,12723,call,2024-05-11 04:23:33.755343882,04.09,
28992,13880,text,2024-05-11 04:30:04.725118128,,78.0
28993,11693,text,2024-05-11 04:36:35.694892372,,20.0
28994,11262,text,2024-05-11 04:43:06.664666616,,65.0
28995,11050,text,2024-05-11 04:49:37.634440860,,68.0
28996,13249,call,2024-05-11 04:56:08.604215104,7.85,
28997,12025,text,2024-05-11 05:02:39.573989348,,76.0
28998,11787,call,2024-05-11 05:09:10.543763594,2.87,
28999,11674,text,2024-05-11 05:15:41.513537838,,44.0
29000,11936,call,2024-05-11 05:22:12.483312082,2.97,
29001,12681,call,2024-05-11 05:28:43.453086326,0.26,
29002,12737,text,2024-05-11 05:35:14.422860570,,52.0
29003,10619,text,2024-05-11 05:41:45.392634816,,53.0
29004,12079,text,2024-05-11 05:48:16.362409060,,19.0
29005,13094,text,2024-05-11 05:54:47.332183304,,75.0
29006,12220,call,2024-05-11 06:01:18.301957548,1.5,
29007,11553,call,2024-05-11 06:07:49.271731792,0.82,
29008,12453,call,2024-05-11 06:14:20.241506036,1.44,
29009,10027,call,2024-05-11 06:20:51.211280282,14.36,
29010,13888,call,2024-05-11 06:27:22.181054526,4.94,
29011,13881,call,2024-05-11 06:33:53.150828770,0.08,
29012,13342,call,2024-05-11 06:40:24.120603014,0.18,
29013,12323,text,2024-05-11 06:46:55.090377258,,71.0
29014,11439,text,2024-05-11 06:53:26.060151502,,60.0
29015,13542,call,2024-05-11 06:59:57.029925748,0.3,
29016,13639,call,2024-05-11 07:06:27.999699992,0.35,
29017,13527,call,2024-05-11 07:12:58.969474236,2.88,
29018,12356,call,2024-05-11 07:19:29.939248480,0.04,
29019,11450,call,2024-05-11 07:26:00.909022724,0.08,
29020,12897,call,2024-05-11 07:32:31.878796970,4.84,
29021,11123,call,2024-05-11 07:39:02.848571214,5.98,
29022,13954,text,2024-05-11 07:45:33.818345458,,22.0
29023,10764,call,2024-05-11 07:52:04.788119702,3.31,
29024,10086,call,2024-05-11 07:58:35.757893946,4.2,
29025,13349,call,2024-05-11 08:05:06.727668190,4.49,
29026,12145,call,2024-05-11 08:11:37.697442436,6.9,
29027,13987,call,2024-05-11 08:18:08.667216680,2.68,
29028,13042,call,2024-05-11 08:24:39.636990924,21.01,
29029,11487,call,2024-05-11 08:31:10.606765168,3.46,
29030,13712,text,2024-05-11 08:37:41.576539412,,58.0
29031,11008,text,2024-05-11 08:44:12.546313656,,80.0
29032,13179,call,2024-05-11 08:50:43.516087902,3.66,
29033,13640,text,2024-05-11 08:57:14.485862146,,50.0
29034,11065,call,2024-05-11 09:03:45.455636390,3.61,
29035,13891,text,2024-05-11 09:10:16.425410634,,59.0
29036,12636,call,2024-05-11 09:16:47.395184878,03.02,
29037,12526,call,2024-05-11 09:23:18.364959124,2.48,
29038,12029,call,2024-05-11 09:29:49.334733368,01.05,
29039,12543,call,2024-05-11 09:36:20.304507612,02.02,
29040,11817,text,2024-05-11 09:42:51.274281856,,86.0
29041,10215,call,2024-05-11 09:49:22.244056100,3.43,
29042,10987,text,2024-05-11 09:55:53.213830344,,48.0
29043,11982,text,2024-05-11 10:02:24.183604590,,72.0
29044,10480,call,2024-05-11 10:08:55.153378834,4.13,
29045,13260,call,2024-05-11 10:15:26.123153078,11.15,
29046,11623,text,2024-05-11 10:21:57.092927322,,44.0
29047,11137,call,2024-05-11 10:28:28.062701566,0.25,
29048,10322,text,2024-05-11 10:34:59.032475812,,58.0
29049,11980,text,2024-05-11 10:41:30.002250056,,38.0
29050,12605,text,2024-05-11 10:48:00.972024300,,34.0
29051,13504,text,2024-05-11 10:54:31.941798544,,53.0
29052,12942,text,2024-05-11 11:01:02.911572788,,46.0
29053,13223,text,2024-05-11 11:07:33.881347032,,72.0
29054,11069,text,2024-05-11 11:14:04.851121278,,85.0
29055,10638,call,2024-05-11 11:20:35.820895522,0.77,
29056,10500,text,2024-05-11 11:27:06.790669766,,45.0
29057,13384,call,2024-05-11 11:33:37.760444010,5.68,
29058,11095,text,2024-05-11 11:40:08.730218254,,43.0
29059,11515,text,2024-05-11 11:46:39.699992498,,46.0
29060,10909,text,2024-05-11 11:53:10.669766744,,52.0
29061,11921,call,2024-05-11 11:59:41.639540988,0.18,
29062,11534,call,2024-05-11 12:06:12.609315232,2.96,
29063,12181,text,2024-05-11 12:12:43.579089476,,29.0
29064,13659,text,2024-05-11 12:19:14.548863720,,58.0
29065,12108,text,2024-05-11 12:25:45.518637966,,39.0
29066,11699,text,2024-05-11 12:32:16.488412210,,38.0
29067,13417,text,2024-05-11 12:38:47.458186454,,55.0
29068,11475,call,2024-05-11 12:45:18.427960698,05.08,
29069,13101,text,2024-05-11 12:51:49.397734942,,103.0
29070,11915,call,2024-05-11 12:58:20.367509186,10.61,
29071,13119,call,2024-05-11 13:04:51.337283432,0.95,
29072,12291,text,2024-05-11 13:11:22.307057676,,72.0
29073,11807,text,2024-05-11 13:17:53.276831920,,13.0
29074,12367,call,2024-05-11 13:24:24.246606164,2.74,
29075,10631,call,2024-05-11 13:30:55.216380408,2.75,
29076,10775,text,2024-05-11 13:37:26.186154652,,21.0
29077,11887,text,2024-05-11 13:43:57.155928898,,66.0
29078,11442,call,2024-05-11 13:50:28.125703142,5.35,
29079,12071,text,2024-05-11 13:56:59.095477386,,33.0
29080,13102,text,2024-05-11 14:03:30.065251630,,53.0
29081,10620,call,2024-05-11 14:10:01.035025874,10.07,
29082,10614,text,2024-05-11 14:16:32.004800120,,27.0
29083,11185,text,2024-05-11 14:23:02.974574364,,30.0
29084,12436,text,2024-05-11 14:29:33.944348608,,67.0
29085,13469,text,2024-05-11 14:36:04.914122852,,59.0
29086,11828,text,2024-05-11 14:42:35.883897096,,78.0
29087,13427,text,2024-05-11 14:49:06.853671340,,73.0
29088,10080,text,2024-05-11 14:55:37.823445586,,53.0
29089,11427,text,2024-05-11 15:02:08.793219830,,52.0
29090,13904,call,2024-05-11 15:08:39.762994074,10.3,
29091,12703,text,2024-05-11 15:15:10.732768318,,30.0
29092,10874,call,2024-05-11 15:21:41.702542562,2.5,
29093,10598,call,2024-05-11 15:28:12.672316808,0.01,
29094,13210,text,2024-05-11 15:34:43.642091052,,20.0
29095,11648,call,2024-05-11 15:41:14.611865296,0.43,
29096,11091,text,2024-05-11 15:47:45.581639540,,67.0
29097,12415,text,2024-05-11 15:54:16.551413784,,15.0
29098,10939,text,2024-05-11 16:00:47.521188028,,51.0
29099,10726,call,2024-05-11 16:07:18.490962274,2.87,
29100,13422,text,2024-05-11 16:13:49.460736518,,49.0
29101,13516,text,2024-05-11 16:20:20.430510762,,60.0
29102,12846,call,2024-05-11 16:26:51.400285006,2.87,
29103,12884,call,2024-05-11 16:33:22.370059250,3.48,
29104,12778,call,2024-05-11 16:39:53.339833494,16.4,
29105,10220,call,2024-05-11 16:46:24.309607740,2.56,
29106,11228,text,2024-05-11 16:52:55.279381984,,57.0
29107,11516,text,2024-05-11 16:59:26.249156228,,47.0
29108,10482,text,2024-05-11 17:05:57.218930472,,64.0
29109,12620,call,2024-05-11 17:12:28.188704716,0.26,
29110,12440,call,2024-05-11 17:18:59.158478962,0.46,
29111,12865,text,2024-05-11 17:25:30.128253206,,63.0
29112,10657,text,2024-05-11 17:32:01.098027450,,58.0
29113,13580,text,2024-05-11 17:38:32.067801694,,20.0
29114,11532,text,2024-05-11 17:45:03.037575938,,87.0
29115,10014,text,2024-05-11 17:51:34.007350182,,36.0
29116,12327,call,2024-05-11 17:58:04.977124428,10.99,
29117,10862,call,2024-05-11 18:04:35.946898672,3.81,
29118,10756,text,2024-05-11 18:11:06.916672916,,44.0
29119,11198,text,2024-05-11 18:17:37.886447160,,65.0
29120,13782,text,2024-05-11 18:24:08.856221404,,32.0
29121,11736,text,2024-05-11 18:30:39.825995650,,53.0
29122,10634,text,2024-05-11 18:37:10.795769894,,48.0
29123,12511,call,2024-05-11 18:43:41.765544138,2.36,
29124,13873,text,2024-05-11 18:50:12.735318382,,42.0
29125,12527,text,2024-05-11 18:56:43.705092626,,66.0
29126,11302,text,2024-05-11 19:03:14.674866870,,26.0
29127,11526,text,2024-05-11 19:09:45.644641116,,75.0
29128,11683,text,2024-05-11 19:16:16.614415360,,78.0
29129,10556,call,2024-05-11 19:22:47.584189604,2.69,
29130,10118,text,2024-05-11 19:29:18.553963848,,50.0
29131,10291,text,2024-05-11 19:35:49.523738092,,91.0
29132,13629,text,2024-05-11 19:42:20.493512336,,41.0
29133,11928,text,2024-05-11 19:48:51.463286582,,74.0
29134,12317,text,2024-05-11 19:55:22.433060826,,77.0
29135,11450,text,2024-05-11 20:01:53.402835070,,25.0
29136,13795,text,2024-05-11 20:08:24.372609314,,64.0
29137,12380,call,2024-05-11 20:14:55.342383558,3.68,
29138,10444,call,2024-05-11 20:21:26.312157804,1.93,
29139,12384,text,2024-05-11 20:27:57.281932048,,0.0
29140,10917,text,2024-05-11 20:34:28.251706292,,26.0
29141,12692,text,2024-05-11 20:40:59.221480536,,44.0
29142,10611,text,2024-05-11 20:47:30.191254780,,62.0
29143,10826,call,2024-05-11 20:54:01.161029024,0.12,
29144,11823,call,2024-05-11 21:00:32.130803270,6.3,
29145,10988,text,2024-05-11 21:07:03.100577514,,52.0
29146,13436,text,2024-05-11 21:13:34.070351758,,32.0
29147,11227,text,2024-05-11 21:20:05.040126002,,61.0
29148,11570,text,2024-05-11 21:26:36.009900246,,49.0
29149,12307,call,2024-05-11 21:33:06.979674490,11.61,
29150,13280,text,2024-05-11 21:39:37.949448736,,51.0
29151,12516,call,2024-05-11 21:46:08.919222980,2.28,
29152,10337,text,2024-05-11 21:52:39.888997224,,71.0
29153,11326,text,2024-05-11 21:59:10.858771468,,38.0
29154,11126,call,2024-05-11 22:05:41.828545712,0.88,
29155,10072,text,2024-05-11 22:12:12.798319958,,24.0
29156,11101,text,2024-05-11 22:18:43.768094202,,97.0
29157,13253,call,2024-05-11 22:25:14.737868446,3.84,
29158,11525,call,2024-05-11 22:31:45.707642690,0.36,
29159,13817,call,2024-05-11 22:38:16.677416934,2.4,
29160,12491,call,2024-05-11 22:44:47.647191178,0.81,
29161,11897,text,2024-05-11 22:51:18.616965424,,72.0
29162,11586,text,2024-05-11 22:57:49.586739668,,52.0
29163,11111,text,2024-05-11 23:04:20.556513912,,46.0
29164,10908,call,2024-05-11 23:10:51.526288156,1.23,
29165,11186,text,2024-05-11 23:17:22.496062400,,58.0
29166,12319,call,2024-05-11 23:23:53.465836646,0.75,
29167,13306,call,2024-05-11 23:30:24.435610890,0.84,
29168,12115,text,2024-05-11 23:36:55.405385134,,46.0
29169,13330,call,2024-05-11 23:43:26.375159378,0.15,
29170,13553,text,2024-05-11 23:49:57.344933622,,64.0
29171,13133,text,2024-05-11 23:56:28.314707866,,70.0
29172,12382,text,2024-05-12 00:02:59.284482112,,22.0
29173,11054,call,2024-05-12 00:09:30.254256356,0.35,
29174,12176,text,2024-05-12 00:16:01.224030600,,65.0
29175,10317,call,2024-05-12 00:22:32.193804844,1.79,
29176,11792,text,2024-05-12 00:29:03.163579088,,43.0
29177,11184,text,2024-05-12 00:35:34.133353332,,57.0
29178,13929,call,2024-05-12 00:42:05.103127578,7.25,
29179,13572,text,2024-05-12 00:48:36.072901822,,59.0
29180,12729,text,2024-05-12 00:55:07.042676066,,56.0
29181,12240,text,2024-05-12 01:01:38.012450310,,73.0
29182,13215,text,2024-05-12 01:08:08.982224554,,49.0
29183,10420,call,2024-05-12 01:14:39.951998800,04.02,
29184,12611,call,2024-05-12 01:21:10.921773044,1.32,
29185,13313,call,2024-05-12 01:27:41.891547288,4.66,
29186,10034,text,2024-05-12 01:34:12.861321532,,47.0
29187,12119,call,2024-05-12 01:40:43.831095776,5.89,
29188,10686,text,2024-05-12 01:47:14.800870020,,64.0
29189,11378,call,,22.93,
29190,12418,text,2024-05-12 02:00:16.740418510,,58.0
29191,12177,text,2024-05-12 02:06:47.710192754,,34.0
29192,12475,text,2024-05-12 02:13:18.679966998,,65.0
29193,13508,text,2024-05-12 02:19:49.649741242,,22.0
29194,13153,text,2024-05-12 02:26:20.619515488,,52.0
29195,13657,call,2024-05-12 02:32:51.589289732,14.13,
29196,13721,call,2024-05-12 02:39:22.559063976,11.97,
29197,10940,call,2024-05-12 02:45:53.528838220,2.79,
29198,10331,text,2024-05-12 02:52:24.498612464,,63.0
29199,13430,text,2024-05-12 02:58:55.468386708,,87.0
29200,10185,call,2024-05-12 03:05:26.438160954,4.13,
29201,10919,text,2024-05-12 03:11:57.407935198,,54.0
29202,10277,text,2024-05-12 03:18:28.377709442,,59.0
29203,11576,text,2024-05-12 03:24:59.347483686,,63.0
29204,11540,text,2024-05-12 03:31:30.317257930,,43.0
29205,13157,text,2024-05-12 03:38:01.287032174,,42.0
29206,10643,text,2024-05-12 03:44:32.256806420,,52.0
29207,13816,text,2024-05-12 03:51:03.226580664,,66.0
29208,10721,call,2024-05-12 03:57:34.196354908,7.63,
29209,13293,call,2024-05-12 04:04:05.166129152,12.46,
29210,12157,call,2024-05-12 04:10:36.135903396,1.97,
29211,12016,text,2024-05-12 04:17:07.105677642,,71.0
29212,13514,text,2024-05-12 04:23:38.075451886,,71.0
29213,12069,text,2024-05-12 04:30:09.045226130,,44.0
29214,13643,text,2024-05-12 04:36:40.015000374,,40.0
29215,12885,text,2024-05-12 04:43:10.984774618,,63.0
29216,10485,call,2024-05-12 04:49:41.954548862,7.31,
29217,12925,call,2024-05-12 04:56:12.924323108,2.47,
29218,13045,call,2024-05-12 05:02:43.894097352,5.7,
29219,10371,text,2024-05-12 05:09:14.863871596,,53.0
29220,11802,text,2024-05-12 05:15:45.833645840,,19.0
29221,11197,call,2024-05-12 05:22:16.803420084,8.74,
29222,12728,text,2024-05-12 05:28:47.773194328,,50.0
29223,12182,text,2024-05-12 05:35:18.742968574,,30.0
29224,10279,text,2024-05-12 05:41:49.712742818,,57.0
29225,11159,text,2024-05-12 05:48:20.682517062,,45.0
29226,10267,text,2024-05-12 05:54:51.652291306,,55.0
29227,10393,call,2024-05-12 06:01:22.622065550,0.47,
29228,10394,call,2024-05-12 06:07:53.591839796,4.26,
29229,11939,call,2024-05-12 06:14:24.561614040,2.9,
29230,13301,call,2024-05-12 06:20:55.531388284,1.1,
29231,13115,call,2024-05-12 06:27:26.501162528,6.19,
29232,13606,text,2024-05-12 06:33:57.470936772,,84.0
29233,10277,text,2024-05-12 06:40:28.440711016,,71.0
29234,13756,call,2024-05-12 06:46:59.410485262,2.5,
29235,12069,text,2024-05-12 06:53:30.380259506,,55.0
29236,13110,call,2024-05-12 07:00:01.350033750,2.82,
29237,11832,call,2024-05-12 07:06:32.319807994,5.28,
29238,12103,text,2024-05-12 07:13:03.289582238,,30.0
29239,12882,text,2024-05-12 07:19:34.259356484,,33.0
29240,11147,text,2024-05-12 07:26:05.229130728,,28.0
29241,10034,text,2024-05-12 07:32:36.198904972,,37.0
29242,11295,call,2024-05-12 07:39:07.168679216,12.57,
29243,10657,text,2024-05-12 07:45:38.138453460,,54.0
29244,12444,call,2024-05-12 07:52:09.108227704,2.82,
29245,10021,call,2024-05-12 07:58:40.078001950,02.04,
29246,12056,call,2024-05-12 08:05:11.047776194,9.46,
29247,13653,text,2024-05-12 08:11:42.017550438,,83.0
29248,10878,text,2024-05-12 08:18:12.987324682,,56.0
29249,11416,text,2024-05-12 08:24:43.957098926,,52.0
29250,11041,call,2024-05-12 08:31:14.926873170,1.49,
29251,13315,call,2024-05-12 08:37:45.896647416,12.04,
29252,10236,call,2024-05-12 08:44:16.866421660,08.09,
29253,10703,text,2024-05-12 08:50:47.836195904,,45.0
29254,13808,call,2024-05-12 08:57:18.805970148,2.21,
29255,11317,call,2024-05-12 09:03:49.775744392,10.72,
29256,13122,call,2024-05-12 09:10:20.745518638,3.32,
29257,13897,call,2024-05-12 09:16:51.715292882,7.29,
29258,13861,text,2024-05-12 09:23:22.685067126,,76.0
29259,11888,call,2024-05-12 09:29:53.654841370,0.98,
29260,11719,text,2024-05-12 09:36:24.624615614,,82.0
29261,13061,text,2024-05-12 09:42:55.594389858,,85.0
29262,10619,text,2024-05-12 09:49:26.564164104,,44.0
29263,13100,text,2024-05-12 09:55:57.533938348,,47.0
29264,12742,call,2024-05-12 10:02:28.503712592,1.35,
29265,13704,text,2024-05-12 10:08:59.473486836,,42.0
29266,12127,call,2024-05-12 10:15:30.443261080,01.04,
29267,12435,call,2024-05-12 10:22:01.413035326,2.24,
29268,13235,text,2024-05-12 10:28:32.382809570,,35.0
29269,10969,text,2024-05-12 10:35:03.352583814,,87.0
29270,10031,call,2024-05-12 10:41:34.322358058,6.38,
29271,12271,call,2024-05-12 10:48:05.292132302,0.72,
29272,13341,text,2024-05-12 10:54:36.261906546,,54.0
29273,11747,call,2024-05-12 11:01:07.231680792,4.26,
29274,10785,text,2024-05-12 11:07:38.201455036,,64.0
29275,11986,text,2024-05-12 11:14:09.171229280,,87.0
29276,10709,text,2024-05-12 11:20:40.141003524,,48.0
29277,13295,text,2024-05-12 11:27:11.110777768,,33.0
29278,12696,call,2024-05-12 11:33:42.080552012,3.23,
29279,10281,call,2024-05-12 11:40:13.050326258,1.51,
29280,13948,text,2024-05-12 11:46:44.020100502,,49.0
29281,13186,text,2024-05-12 11:53:14.989874746,,28.0
29282,11641,text,2024-05-12 11:59:45.959648990,,31.0
29283,11967,call,2024-05-12 12:06:16.929423234,8.98,
29284,12322,text,2024-05-12 12:12:47.899197480,,82.0
29285,10837,call,2024-05-12 12:19:18.868971724,5.75,
29286,10129,text,2024-05-12 12:25:49.838745968,,37.0
29287,11819,text,2024-05-12 12:32:20.808520212,,41.0
29288,12159,text,2024-05-12 12:38:51.778294456,,41.0
29289,13283,text,2024-05-12 12:45:22.748068700,,97.0
29290,11229,text,2024-05-12 12:51:53.717842946,,59.0
29291,12755,text,2024-05-12 12:58:24.687617190,,48.0
29292,11972,text,2024-05-12 13:04:55.657391434,,28.0
29293,13035,text,2024-05-12 13:11:26.627165678,,74.0
29294,13300,text,2024-05-12 13:17:57.596939922,,41.0
29295,12857,text,2024-05-12 13:24:28.566714166,,35.0
29296,13869,text,2024-05-12 13:30:59.536488412,,37.0
